년도,사번,Emp. Group,직무명,역할구분 (MPRS),성별
2022,31246,Nonexempt,Polymer기술원,비대상,남
2022,32162,Manager,생산기술기사,P,남
2022,32287,Nonexempt,Polymer기술원,비대상,남
2022,32535,Manager,생산기술기사,P,남
2022,32587,Manager,생산기술기사,P,남
2022,32611,Exempt,생산기술기사,P,남
2022,32628,Manager,생산기술기사,P,남
2022,32697,Exempt,생산기술기사,P,남
2022,32712,Manager,생산기술기사,P,남
2022,32755,Exempt,생산기술기사,P,남
2022,32863,Exempt,생산기술기사,P,남
2022,32864,Exempt,생산기술기사,P,여
2022,33065,Exempt,생산기술기사,P,남
2022,33071,Exempt,생산기술기사,P,남
2022,33086,Exempt,생산기술기사,P,여
2022,33087,Exempt,생산기술기사,P,남
2022,33088,Exempt,생산기술기사,P,남
2022,33135,Exempt,생산기술기사,P,남
2022,31133,Nonexempt,장치운전원,비대상,남
2022,31160,Nonexempt,장치운전원,비대상,남
2022,31206,Nonexempt,장치운전원,비대상,남
2022,31248,Manager,HDPE총반장,비대상,남
2022,31249,Nonexempt,LLDPE교관,비대상,남
2022,31251,Nonexempt,장치운전원,비대상,남
2022,31253,Manager,HDPE교관,비대상,남
2022,31255,Nonexempt,장치운전원,비대상,남
2022,31262,Nonexempt,장치운전원,비대상,남
2022,31348,Nonexempt,장치운전원,비대상,남
2022,31410,Nonexempt,장치운전원,비대상,남
2022,31412,Nonexempt,LLDPE교대반장,비대상,남
2022,31413,Nonexempt,장치운전원,비대상,남
2022,31414,Nonexempt,HDPE교대반장,비대상,남
2022,31423,Nonexempt,HDPE교대반장,비대상,남
2022,31425,Nonexempt,SHE Coordinator,비대상,남
2022,31427,Nonexempt,장치운전원,비대상,남
2022,31440,Nonexempt,장치운전원,비대상,남
2022,31441,Nonexempt,LLDPE총반장,비대상,남
2022,31549,Nonexempt,LLDPE교대반장,비대상,남
2022,31561,Nonexempt,추후부여,비대상,남
2022,31663,Nonexempt,장치운전원,비대상,남
2022,31685,Nonexempt,LLDPE교대반장,비대상,남
2022,31686,Nonexempt,HDPE교대반장,비대상,남
2022,31687,Nonexempt,장치운전원,비대상,남
2022,31707,Nonexempt,장치운전원,비대상,남
2022,31727,Nonexempt,장치운전원,비대상,남
2022,31730,Nonexempt,장치운전원,비대상,남
2022,31731,Nonexempt,LLDPE교대반장,비대상,남
2022,31732,Nonexempt,장치운전원,비대상,남
2022,31733,Nonexempt,장치운전원,비대상,남
2022,31746,Manager,PE생산 PL,P,남
2022,31769,Nonexempt,SHE Coordinator,비대상,남
2022,31782,Nonexempt,장치운전원,비대상,남
2022,31784,Nonexempt,HDPE교대반장,비대상,남
2022,31903,Nonexempt,장치운전원,비대상,남
2022,31904,Nonexempt,장치운전원,비대상,남
2022,31912,Nonexempt,장치운전원,비대상,남
2022,31913,Nonexempt,장치운전원,비대상,남
2022,31916,Nonexempt,장치운전원,비대상,남
2022,32129,Nonexempt,장치운전원,비대상,남
2022,32216,Nonexempt,장치운전원,비대상,남
2022,32219,Nonexempt,장치운전원,비대상,남
2022,32239,Nonexempt,장치운전원,비대상,남
2022,32240,Nonexempt,장치운전원,비대상,남
2022,32244,Nonexempt,장치운전원,비대상,남
2022,32310,Nonexempt,장치운전원,비대상,남
2022,32321,Nonexempt,장치운전원,비대상,남
2022,32325,Nonexempt,장치운전원,비대상,남
2022,32370,Nonexempt,장치운전원,비대상,남
2022,32381,Nonexempt,장치운전원,비대상,남
2022,32597,Nonexempt,장치운전원,비대상,남
2022,32671,Nonexempt,장치운전원,비대상,남
2022,32672,Nonexempt,장치운전원,비대상,남
2022,32741,Nonexempt,추후부여,비대상,남
2022,32742,Nonexempt,장치운전원,비대상,남
2022,32747,Nonexempt,장치운전원,비대상,남
2022,32825,Nonexempt,장치운전원,비대상,남
2022,32826,Nonexempt,장치운전원,비대상,남
2022,32827,Nonexempt,장치운전원,비대상,남
2022,32828,Nonexempt,추후부여,비대상,남
2022,32829,Nonexempt,장치운전원,비대상,남
2022,32897,Nonexempt,장치운전원,비대상,남
2022,31087,Nonexempt,장치운전원,비대상,남
2022,31122,Nonexempt,PP총반장 인수인계,비대상,남
2022,31256,Nonexempt,장치운전원,비대상,남
2022,31257,Nonexempt,장치운전원,비대상,남
2022,31260,Nonexempt,장치운전원,비대상,남
2022,31273,Nonexempt,장치운전원,비대상,남
2022,31274,Nonexempt,장치운전원,비대상,남
2022,31349,Nonexempt,장치운전원,비대상,남
2022,31380,Nonexempt,장치운전원,비대상,남
2022,31387,Nonexempt,장치운전원,비대상,남
2022,31393,Nonexempt,장치운전원,비대상,남
2022,31424,Nonexempt,장치운전원,비대상,남
2022,31426,Nonexempt,장치운전원,비대상,남
2022,31430,Nonexempt,장치운전원,비대상,남
2022,31438,Nonexempt,장치운전원,비대상,남
2022,31439,Nonexempt,PP총반장,비대상,남
2022,31442,Nonexempt,장치운전원,비대상,남
2022,31465,Nonexempt,PP교관,비대상,남
2022,31516,Nonexempt,장치운전원,비대상,남
2022,31574,Nonexempt,장치운전원,비대상,남
2022,31627,Nonexempt,PP교대반장,비대상,남
2022,31628,Nonexempt,장치운전원,비대상,남
2022,31665,Nonexempt,PP교대반장,비대상,남
2022,31667,Nonexempt,PP교대반장,비대상,남
2022,31734,Nonexempt,장치운전원,비대상,남
2022,31737,Nonexempt,PP교대반장,비대상,남
2022,31739,Nonexempt,장치운전원,비대상,남
2022,31740,Nonexempt,SHE Coordinator,비대상,남
2022,31899,Nonexempt,장치운전원,비대상,남
2022,32215,Nonexempt,장치운전원,비대상,남
2022,32224,Nonexempt,장치운전원,비대상,남
2022,32230,Nonexempt,장치운전원,비대상,남
2022,32237,Nonexempt,장치운전원,비대상,남
2022,32245,Nonexempt,장치운전원,비대상,남
2022,32306,Nonexempt,장치운전원,비대상,남
2022,32314,Nonexempt,장치운전원,비대상,남
2022,32588,Manager,PP생산 PL,P,남
2022,32673,Nonexempt,장치운전원,비대상,남
2022,32674,Nonexempt,장치운전원,비대상,남
2022,32744,Nonexempt,장치운전원,비대상,남
2022,32745,Nonexempt,장치운전원,비대상,남
2022,32746,Nonexempt,장치운전원,비대상,남
2022,32830,Nonexempt,장치운전원,비대상,남
2022,32831,Nonexempt,장치운전원,비대상,남
2022,32832,Nonexempt,장치운전원,비대상,남
2022,32909,Nonexempt,장치운전원,비대상,남
2022,32918,Nonexempt,장치운전원,비대상,남
2022,31069,Manager,생산관리원,비대상,남
2022,31297,Nonexempt,물류운전원,비대상,남
2022,31351,Nonexempt,물류운전원,비대상,남
2022,31353,Nonexempt,물류운전원,비대상,남
2022,31394,Nonexempt,물류관리원,비대상,남
2022,31395,Nonexempt,물류운전원,비대상,남
2022,31447,Nonexempt,물류교대반장,비대상,남
2022,31483,Nonexempt,물류운전원,비대상,남
2022,31485,Nonexempt,물류교대반장,비대상,남
2022,31517,Nonexempt,생산관리원,비대상,남
2022,31518,Nonexempt,물류운전원,비대상,남
2022,31528,Nonexempt,물류운전원,비대상,남
2022,31536,Nonexempt,물류운전원,비대상,남
2022,31568,Nonexempt,물류교대반장,비대상,남
2022,31661,Nonexempt,물류교관,비대상,남
2022,31725,Nonexempt,물류운전원,비대상,남
2022,31726,Nonexempt,물류총반장,비대상,남
2022,31766,Nonexempt,물류교대반장,비대상,남
2022,31781,Nonexempt,물류출하반장,비대상,남
2022,31783,Nonexempt,생산관리원,비대상,남
2022,31905,Nonexempt,물류운전원,비대상,남
2022,32126,Manager,Polymer운영 PL,P,남
2022,32238,Nonexempt,물류운전원,비대상,남
2022,32261,Exempt,생산관리기사,P,남
2022,32559,Exempt,생산관리기사,P,남
2022,32630,Nonexempt,통관원,비대상,남
2022,32710,Nonexempt,출하운영원,비대상,여
2022,32743,Nonexempt,물류운전원,비대상,남
2022,32833,Nonexempt,SHE Coordinator,비대상,남
2022,32834,Nonexempt,생산관리원,비대상,남
2022,32835,Nonexempt,물류운전원,비대상,남
2022,32905,Nonexempt,물류운전원,비대상,여
2022,31138,Nonexempt,NDP운영반장,비대상,남
2022,31254,Nonexempt,장치운전원,비대상,남
2022,31315,Nonexempt,장치운전원,비대상,남
2022,31352,Nonexempt,장치운전원,비대상,남
2022,31383,Nonexempt,장치운전원,비대상,남
2022,31512,Nonexempt,장치운전원,비대상,남
2022,31666,Nonexempt,장치운전원,비대상,남
2022,31684,Nonexempt,장치운전원,비대상,남
2022,31728,Nonexempt,장치운전원,비대상,남
2022,31911,Nonexempt,장치운전원,비대상,남
2022,31915,Nonexempt,장치운전원,비대상,남
2022,31123,Nonexempt,SHE Coordinator,비대상,남
2022,31234,Nonexempt,SHE Coordinator,비대상,남
2022,31258,Nonexempt,Nexlene교대반장,비대상,남
2022,31259,Nonexempt,Nexlene총반장,비대상,남
2022,31401,Nonexempt,Nexlene교대반장,비대상,남
2022,31435,Nonexempt,장치운전원,비대상,남
2022,31437,Nonexempt,Nexlene교대반장,비대상,남
2022,31577,Nonexempt,Nexlene교대반장,비대상,남
2022,31578,Nonexempt,장치운전원,비대상,남
2022,31629,Nonexempt,장치운전원,비대상,남
2022,31664,Nonexempt,장치운전원,비대상,남
2022,31729,Nonexempt,장치운전원,비대상,남
2022,31735,Nonexempt,물류운전원,비대상,남
2022,31736,Nonexempt,장치운전원,비대상,남
2022,31767,Nonexempt,장치운전원,비대상,남
2022,31882,Nonexempt,장치운전원,비대상,남
2022,31906,Nonexempt,장치운전원,비대상,남
2022,31908,Nonexempt,장치운전원,비대상,남
2022,31910,Nonexempt,장치운전원,비대상,남
2022,32211,Nonexempt,장치운전원,비대상,남
2022,32218,Nonexempt,장치운전원,비대상,남
2022,32241,Nonexempt,장치운전원,비대상,남
2022,32254,Nonexempt,Nexlene교관,비대상,남
2022,32255,Nonexempt,장치운전원,비대상,남
2022,32256,Nonexempt,장치운전원,비대상,남
2022,32257,Nonexempt,장치운전원,비대상,남
2022,32302,Nonexempt,장치운전원,비대상,남
2022,32502,Manager,Nexlene생산 PL,P,남
2022,32727,Nonexempt,장치운전원,비대상,남
2022,32728,Nonexempt,장치운전원,비대상,남
2022,32729,Nonexempt,장치운전원,비대상,남
2022,32730,Nonexempt,장치운전원,비대상,남
2022,32731,Nonexempt,장치운전원,비대상,남
2022,32836,Nonexempt,장치운전원,비대상,남
2022,32837,Nonexempt,장치운전원,비대상,남
2022,32904,Nonexempt,장치운전원,비대상,남
2022,32911,Nonexempt,장치운전원,비대상,남
2022,32522,Manager,닝보EPDM총경리,P,남
2022,32754,Exempt,생산기술기사,P,여
2022,30066,Executive,Olefin공장장,비대상,남
2022,31148,Nonexempt,SHE관리원,비대상,남
2022,31646,Nonexempt,SHE관리반장,비대상,남
2022,32371,Nonexempt,SHE관리원,비대상,남
2022,32756,Nonexempt,SHE관리원,비대상,남
2022,32780,Nonexempt,사무운영원,비대상,여
2022,33126,Nonexempt,SHE관리원,비대상,남
2022,33127,Nonexempt,SHE관리원,비대상,남
2022,33128,Nonexempt,SHE관리원,비대상,남
2022,31177,Nonexempt,Olefin기술원,비대상,남
2022,31934,Manager,생산기술기사,P,남
2022,31987,Nonexempt,연구실험반장,비대상,남
2022,32437,Manager,Basic Chemical Tech1 PL,P,남
2022,32455,Manager,생산기술기사,P,남
2022,32462,Manager,생산기술기사,P,남
2022,32467,Manager,Olefin기술원,비대상,남
2022,32603,Exempt,생산기술기사,P,남
2022,32694,Exempt,생산기술기사,P,남
2022,32695,Exempt,생산기술기사,P,남
2022,32843,Exempt,생산기술기사,P,남
2022,32858,Exempt,생산기술기사,P,남
2022,32859,Exempt,생산기술기사,P,여
2022,33077,Exempt,생산기술기사,P,남
2022,33078,Exempt,생산기술기사,P,여
2022,33079,Exempt,생산기술기사,P,남
2022,31141,Nonexempt,장치운전원,비대상,남
2022,31150,Nonexempt,장치운전원,비대상,남
2022,31223,Nonexempt,장치운전원,비대상,남
2022,31302,Manager,Olefin총반장,비대상,남
2022,31304,Nonexempt,장치운전원,비대상,남
2022,31305,Nonexempt,장치운전원,비대상,남
2022,31319,Nonexempt,장치운전원,비대상,남
2022,31341,Nonexempt,장치운전원,비대상,남
2022,31342,Nonexempt,장치운전원,비대상,남
2022,31404,Nonexempt,장치운전원,비대상,남
2022,31405,Nonexempt,Olefin교대반장,비대상,남
2022,31420,Nonexempt,장치운전원,비대상,남
2022,31452,Nonexempt,장치운전원,비대상,남
2022,31551,Nonexempt,장치운전원,비대상,남
2022,31553,Nonexempt,Olefin교대반장,비대상,남
2022,31570,Nonexempt,Olefin교대반장,비대상,남
2022,31594,Nonexempt,Olefin교대반장,비대상,남
2022,31616,Nonexempt,장치운전원,비대상,남
2022,31618,Nonexempt,장치운전원,비대상,남
2022,31622,Nonexempt,장치운전원,비대상,남
2022,31642,Nonexempt,장치운전원,비대상,남
2022,31643,Nonexempt,장치운전원,비대상,남
2022,31671,Nonexempt,장치운전원,비대상,남
2022,31673,Nonexempt,Olefin교관,비대상,남
2022,31677,Nonexempt,장치운전원,비대상,남
2022,31719,Nonexempt,장치운전원,비대상,남
2022,31985,Nonexempt,SHE Coordinator,비대상,남
2022,31986,Nonexempt,장치운전원,비대상,남
2022,31991,Nonexempt,장치운전원,비대상,남
2022,32034,Nonexempt,장치운전원,비대상,남
2022,32225,Nonexempt,장치운전원,비대상,남
2022,32311,Nonexempt,장치운전원,비대상,남
2022,32360,Nonexempt,장치운전원,비대상,남
2022,32687,Manager,Olefin생산1 PL,P,남
2022,32732,Nonexempt,장치운전원,비대상,남
2022,32793,Nonexempt,장치운전원,비대상,남
2022,32795,Nonexempt,장치운전원,비대상,남
2022,31135,Nonexempt,장치운전원,비대상,남
2022,31137,Nonexempt,Olefin총반장,비대상,남
2022,31145,Nonexempt,장치운전원,비대상,남
2022,31147,Nonexempt,장치운전원,비대상,남
2022,31215,Nonexempt,장치운전원,비대상,남
2022,31227,Nonexempt,장치운전원,비대상,남
2022,31231,Nonexempt,장치운전원,비대상,남
2022,31326,Nonexempt,장치운전원,비대상,남
2022,31379,Nonexempt,장치운전원,비대상,남
2022,31421,Nonexempt,Olefin교대반장,비대상,남
2022,31451,Nonexempt,장치운전원,비대상,남
2022,31454,Nonexempt,Olefin교대반장,비대상,남
2022,31457,Nonexempt,장치운전원,비대상,남
2022,31521,Nonexempt,장치운전원,비대상,남
2022,31524,Nonexempt,장치운전원,비대상,남
2022,31532,Nonexempt,장치운전원,비대상,남
2022,31582,Nonexempt,장치운전원,비대상,남
2022,31590,Nonexempt,장치운전원,비대상,남
2022,31591,Nonexempt,장치운전원,비대상,남
2022,31637,Nonexempt,Olefin교대반장,비대상,남
2022,31647,Nonexempt,Olefin교관,비대상,남
2022,31648,Nonexempt,장치운전원,비대상,남
2022,31680,Nonexempt,Olefin교대반장,비대상,남
2022,31785,Nonexempt,장치운전원,비대상,남
2022,31876,Nonexempt,장치운전원,비대상,남
2022,31878,Nonexempt,장치운전원,비대상,남
2022,31880,Nonexempt,장치운전원,비대상,남
2022,31901,Nonexempt,분해로운영반장,비대상,남
2022,31942,Nonexempt,장치운전원,비대상,남
2022,31943,Nonexempt,장치운전원,비대상,남
2022,31988,Nonexempt,SHE Coordinator,비대상,남
2022,32212,Nonexempt,장치운전원,비대상,남
2022,32356,Nonexempt,장치운전원,비대상,남
2022,32361,Nonexempt,장치운전원,비대상,남
2022,32364,Nonexempt,장치운전원,비대상,남
2022,32367,Nonexempt,장치운전원,비대상,남
2022,32376,Nonexempt,장치운전원,비대상,남
2022,32453,Manager,Olefin생산2 PL,P,남
2022,32659,Nonexempt,장치운전원,비대상,남
2022,32733,Nonexempt,장치운전원,비대상,남
2022,32734,Nonexempt,장치운전원,비대상,남
2022,32735,Nonexempt,장치운전원,비대상,남
2022,32797,Nonexempt,장치운전원,비대상,남
2022,32798,Nonexempt,장치운전원,비대상,남
2022,32799,Nonexempt,장치운전원,비대상,남
2022,32800,Nonexempt,장치운전원,비대상,남
2022,32801,Nonexempt,장치운전원,비대상,남
2022,32802,Nonexempt,장치운전원,비대상,남
2022,33112,Nonexempt,장치운전원,비대상,남
2022,33113,Nonexempt,장치운전원,비대상,남
2022,33114,Nonexempt,장치운전원,비대상,남
2022,31097,Nonexempt,Olefin총반장 인수인계,비대상,남
2022,31153,Nonexempt,장치운전원,비대상,남
2022,31154,Nonexempt,장치운전원,비대상,남
2022,31210,Nonexempt,Olefin교관,비대상,남
2022,31230,Nonexempt,저장·출하운영원,비대상,남
2022,31306,Nonexempt,장치운전원,비대상,남
2022,31309,Nonexempt,Olefin교관,비대상,남
2022,31321,Nonexempt,Olefin총반장,비대상,남
2022,31322,Nonexempt,장치운전원,비대상,남
2022,31327,Nonexempt,장치운전원,비대상,남
2022,31377,Nonexempt,장치운전원,비대상,남
2022,31400,Nonexempt,장치운전원,비대상,남
2022,31415,Nonexempt,장치운전원,비대상,남
2022,31456,Nonexempt,장치운전원,비대상,남
2022,31486,Nonexempt,출하운영원,비대상,남
2022,31522,Nonexempt,Olefin총반장,비대상,남
2022,31541,Nonexempt,장치운전원,비대상,남
2022,31542,Nonexempt,장치운전원,비대상,남
2022,31557,Nonexempt,SHE Coordinator,비대상,남
2022,31569,Nonexempt,Olefin교대반장,비대상,남
2022,31579,Nonexempt,장치운전원,비대상,남
2022,31615,Nonexempt,Olefin교대반장,비대상,남
2022,31621,Nonexempt,Olefin교대반장,비대상,남
2022,31631,Nonexempt,장치운전원,비대상,남
2022,31641,Nonexempt,장치운전원,비대상,남
2022,31649,Nonexempt,Olefin교대반장,비대상,남
2022,31652,Nonexempt,Olefin교대반장,비대상,남
2022,31670,Nonexempt,장치운전원,비대상,남
2022,31679,Nonexempt,장치운전원,비대상,남
2022,31682,Nonexempt,Olefin교대반장,비대상,남
2022,31683,Nonexempt,저장·출하운영반장,비대상,남
2022,31697,Nonexempt,장치운전원,비대상,남
2022,31774,Nonexempt,SHE Coordinator,비대상,남
2022,31775,Nonexempt,장치운전원,비대상,남
2022,31776,Nonexempt,Olefin교대반장,비대상,남
2022,31777,Nonexempt,Olefin교대반장,비대상,남
2022,31874,Nonexempt,장치운전원,비대상,남
2022,31879,Nonexempt,장치운전원,비대상,남
2022,31881,Nonexempt,장치운전원,비대상,남
2022,31941,Nonexempt,장치운전원,비대상,남
2022,31945,Nonexempt,장치운전원,비대상,남
2022,32316,Nonexempt,장치운전원,비대상,남
2022,32329,Nonexempt,장치운전원,비대상,남
2022,32355,Nonexempt,장치운전원,비대상,남
2022,32357,Nonexempt,장치운전원,비대상,남
2022,32358,Nonexempt,장치운전원,비대상,남
2022,32382,Nonexempt,장치운전원,비대상,남
2022,32397,Nonexempt,장치운전원,비대상,남
2022,32485,Manager,Olefin생산3 PL,P,남
2022,32660,Nonexempt,장치운전원,비대상,남
2022,32661,Nonexempt,장치운전원,비대상,남
2022,32736,Nonexempt,장치운전원,비대상,남
2022,32737,Nonexempt,장치운전원,비대상,남
2022,32791,Nonexempt,장치운전원,비대상,남
2022,32792,Nonexempt,장치운전원,비대상,남
2022,32796,Nonexempt,장치운전원,비대상,남
2022,32803,Nonexempt,장치운전원,비대상,남
2022,32804,Nonexempt,장치운전원,비대상,남
2022,32805,Nonexempt,장치운전원,비대상,남
2022,32806,Nonexempt,장치운전원,비대상,남
2022,32807,Nonexempt,장치운전원,비대상,남
2022,32808,Nonexempt,장치운전원,비대상,남
2022,32899,Nonexempt,장치운전원,비대상,남
2022,32912,Nonexempt,장치운전원,비대상,남
2022,32914,Nonexempt,장치운전원,비대상,남
2022,31090,Nonexempt,저유운전원,비대상,남
2022,31214,Nonexempt,장치운전원,비대상,남
2022,31263,Manager,Olefin교관,비대상,남
2022,31265,Nonexempt,운영교대반장,비대상,남
2022,31266,Nonexempt,NCC운영반장,비대상,남
2022,31295,Nonexempt,장치운전원,비대상,남
2022,31303,Nonexempt,Olefin총반장,비대상,남
2022,31307,Nonexempt,장치운전원,비대상,남
2022,31318,Nonexempt,장치운전원,비대상,남
2022,31320,Nonexempt,장치운전원,비대상,남
2022,31323,Nonexempt,저유운전원,비대상,남
2022,31325,Nonexempt,저유운전원,비대상,남
2022,31384,Nonexempt,Olefin교대반장,비대상,남
2022,31385,Nonexempt,장치운전원,비대상,남
2022,31386,Manager,운영총반장,비대상,남
2022,31409,Nonexempt,저유운전원,비대상,남
2022,31431,Nonexempt,저유운전원,비대상,남
2022,31461,Nonexempt,장치운전원,비대상,남
2022,31462,Nonexempt,운영교대반장,비대상,남
2022,31463,Nonexempt,저유운전원,비대상,남
2022,31558,Nonexempt,저유운전원,비대상,남
2022,31559,Nonexempt,운영교관,비대상,남
2022,31560,Nonexempt,장치운전원,비대상,남
2022,31575,Nonexempt,장치운전원,비대상,남
2022,31576,Nonexempt,장치운전원,비대상,남
2022,31581,Nonexempt,Olefin교대반장,비대상,남
2022,31593,Nonexempt,저유운전원,비대상,남
2022,31614,Nonexempt,저유운전원,비대상,남
2022,31617,Nonexempt,Olefin교대반장,비대상,남
2022,31620,Nonexempt,장치운전원,비대상,남
2022,31630,Nonexempt,운영교대반장,비대상,남
2022,31639,Nonexempt,장치운전원,비대상,남
2022,31640,Nonexempt,저유운전원,비대상,남
2022,31675,Nonexempt,Olefin교대반장,비대상,남
2022,31718,Nonexempt,장치운전원,비대상,남
2022,31773,Nonexempt,장치운전원,비대상,남
2022,31780,Nonexempt,운영교대반장,비대상,남
2022,31883,Nonexempt,SHE Coordinator,비대상,남
2022,32209,Nonexempt,저유운전원,비대상,남
2022,32226,Nonexempt,SHE Coordinator,비대상,남
2022,32231,Nonexempt,장치운전원,비대상,남
2022,32339,Manager,PC생산·출하 PL,P,남
2022,32351,Nonexempt,장치운전원,비대상,남
2022,32352,Nonexempt,장치운전원,비대상,남
2022,32353,Nonexempt,장치운전원,비대상,남
2022,32365,Nonexempt,저유운전원,비대상,남
2022,32375,Nonexempt,장치운전원,비대상,남
2022,32379,Nonexempt,저유운전원,비대상,남
2022,32662,Nonexempt,장치운전원,비대상,남
2022,32663,Nonexempt,저유운전원,비대상,남
2022,32664,Nonexempt,저유운전원,비대상,남
2022,32738,Nonexempt,저유운전원,비대상,남
2022,32739,Nonexempt,저유운전원,비대상,남
2022,32740,Nonexempt,저유운전원,비대상,남
2022,32794,Nonexempt,저유운전원,비대상,남
2022,32809,Nonexempt,장치운전원,비대상,남
2022,32810,Nonexempt,장치운전원,비대상,남
2022,32811,Nonexempt,저유운전원,비대상,남
2022,32812,Nonexempt,저유운전원,비대상,남
2022,32902,Nonexempt,장치운전원,비대상,남
2022,30056,Executive,Aromatic공장장,비대상,남
2022,31081,Nonexempt,생산관리원,비대상,남
2022,32062,Manager,SHE관리반장,비대상,남
2022,33123,Nonexempt,사무운영원,비대상,여
2022,33130,Nonexempt,SHE관리원,비대상,남
2022,33131,Nonexempt,SHE관리원,비대상,남
2022,33132,Nonexempt,SHE관리원,비대상,남
2022,31134,Nonexempt,Aromatic기술원,비대상,남
2022,31221,Nonexempt,Aromatic기술원,비대상,남
2022,32417,Exempt,생산기술기사,P,남
2022,32425,Manager,생산기술기사,P,남
2022,32471,Manager,Basic Chemical Tech2 PL,P,남
2022,32614,Exempt,생산기술기사,P,남
2022,32698,Exempt,생산기술기사,P,남
2022,32860,Exempt,생산기술기사,P,남
2022,32861,Exempt,생산기술기사,P,남
2022,32862,Exempt,생산기술기사,P,여
2022,33080,Exempt,생산기술기사,P,남
2022,33081,Exempt,생산기술기사,P,여
2022,33082,Exempt,생산기술기사,P,남
2022,33119,Exempt,생산기술기사,P,남
2022,31126,Nonexempt,추후부여,비대상,남
2022,31205,Nonexempt,장치운전원,비대상,남
2022,31212,Nonexempt,장치운전원,비대상,남
2022,31219,Nonexempt,장치운전원,비대상,남
2022,31311,Nonexempt,장치운전원,비대상,남
2022,31343,Nonexempt,장치운전원,비대상,남
2022,31344,Nonexempt,장치운전원,비대상,남
2022,31346,Nonexempt,장치운전원,비대상,남
2022,31382,Nonexempt,장치운전원,비대상,남
2022,31399,Nonexempt,장치운전원,비대상,남
2022,31407,Nonexempt,장치운전원,비대상,남
2022,31422,Nonexempt,장치운전원,비대상,남
2022,31460,Nonexempt,장치운전원,비대상,남
2022,31464,Nonexempt,장치운전원,비대상,남
2022,31475,Nonexempt,장치운전원,비대상,남
2022,31476,Nonexempt,장치운전원,비대상,남
2022,31530,Nonexempt,장치운전원,비대상,남
2022,31580,Nonexempt,Aromatic총반장,비대상,남
2022,31624,Nonexempt,장치운전원,비대상,남
2022,31632,Nonexempt,Aromatic교대반장,비대상,남
2022,31635,Nonexempt,Aromatic교관,비대상,남
2022,31653,Nonexempt,장치운전원,비대상,남
2022,31654,Nonexempt,Aromatic교대반장,비대상,남
2022,31655,Nonexempt,장치운전원,비대상,남
2022,31658,Nonexempt,장치운전원,비대상,남
2022,31660,Nonexempt,Aromatic교대반장,비대상,남
2022,31720,Nonexempt,장치운전원,비대상,남
2022,31763,Nonexempt,Aromatic교대반장,비대상,남
2022,31875,Nonexempt,장치운전원,비대상,남
2022,31885,Nonexempt,장치운전원,비대상,남
2022,31886,Nonexempt,장치운전원,비대상,남
2022,31887,Nonexempt,장치운전원,비대상,남
2022,32210,Nonexempt,장치운전원,비대상,남
2022,32220,Nonexempt,장치운전원,비대상,남
2022,32246,Nonexempt,SHE Coordinator,비대상,남
2022,32251,Manager,Aromatic생산1 PL,P,남
2022,32372,Nonexempt,장치운전원,비대상,남
2022,32374,Nonexempt,장치운전원,비대상,남
2022,32665,Nonexempt,장치운전원,비대상,남
2022,32666,Nonexempt,장치운전원,비대상,남
2022,32667,Nonexempt,장치운전원,비대상,남
2022,32668,Nonexempt,장치운전원,비대상,남
2022,32717,Nonexempt,장치운전원,비대상,남
2022,32718,Nonexempt,장치운전원,비대상,남
2022,32719,Nonexempt,장치운전원,비대상,남
2022,32720,Nonexempt,장치운전원,비대상,남
2022,32721,Nonexempt,장치운전원,비대상,남
2022,32757,Nonexempt,장치운전원,비대상,남
2022,32813,Nonexempt,장치운전원,비대상,남
2022,32814,Nonexempt,장치운전원,비대상,남
2022,32815,Nonexempt,장치운전원,비대상,남
2022,32816,Nonexempt,장치운전원,비대상,남
2022,32900,Nonexempt,장치운전원,비대상,남
2022,32907,Nonexempt,장치운전원,비대상,남
2022,32908,Nonexempt,장치운전원,비대상,남
2022,32913,Nonexempt,장치운전원,비대상,남
2022,31132,Nonexempt,장치운전원,비대상,남
2022,31157,Nonexempt,장치운전원,비대상,남
2022,31229,Nonexempt,Aromatic총반장,비대상,남
2022,31308,Nonexempt,장치운전원,비대상,남
2022,31312,Nonexempt,장치운전원,비대상,남
2022,31328,Nonexempt,장치운전원,비대상,남
2022,31364,Nonexempt,장치운전원,비대상,남
2022,31397,Nonexempt,장치운전원,비대상,남
2022,31398,Nonexempt,장치운전원,비대상,남
2022,31402,Nonexempt,장치운전원,비대상,남
2022,31408,Nonexempt,Aromatic교대반장,비대상,남
2022,31429,Nonexempt,Aromatic교대반장,비대상,남
2022,31446,Nonexempt,장치운전원,비대상,남
2022,31455,Nonexempt,장치운전원,비대상,남
2022,31459,Nonexempt,장치운전원,비대상,남
2022,31529,Nonexempt,장치운전원,비대상,남
2022,31533,Nonexempt,장치운전원,비대상,남
2022,31537,Nonexempt,장치운전원,비대상,남
2022,31571,Nonexempt,Aromatic교관,비대상,남
2022,31572,Nonexempt,장치운전원,비대상,남
2022,31598,Nonexempt,장치운전원,비대상,남
2022,31644,Nonexempt,장치운전원,비대상,남
2022,31672,Nonexempt,장치운전원,비대상,남
2022,31678,Nonexempt,Aromatic교대반장,비대상,남
2022,31698,Nonexempt,장치운전원,비대상,남
2022,31721,Nonexempt,장치운전원,비대상,남
2022,31722,Nonexempt,Aromatic교대반장,비대상,남
2022,31723,Nonexempt,장치운전원,비대상,남
2022,31890,Nonexempt,장치운전원,비대상,남
